Date,Code,Name,Open,Close,High,Low,Volume
2023-02-01,'4904,遠傳,66.6,66.5,66.8,66.4,4801241
2023-02-02,'4904,遠傳,66.6,67.2,67.5,66.5,6135283
2023-02-03,'4904,遠傳,67.0,67.5,67.7,66.9,3363520
2023-02-06,'4904,遠傳,67.2,67.3,67.8,67.1,4387790
2023-02-07,'4904,遠傳,67.5,67.6,68.0,67.4,4391903
2023-02-08,'4904,遠傳,67.6,67.9,68.1,67.6,3899634
2023-02-09,'4904,遠傳,67.9,68.2,68.3,67.8,3671522
2023-02-10,'4904,遠傳,68.0,68.0,68.4,67.4,3103762
2023-02-13,'4904,遠傳,68.1,69.2,69.2,67.9,4373840
2023-02-14,'4904,遠傳,69.0,69.0,69.3,68.8,2692131
2023-02-15,'4904,遠傳,68.8,68.2,69.0,68.2,3922442
2023-02-16,'4904,遠傳,69.0,68.5,69.1,68.5,5529682
2023-02-17,'4904,遠傳,68.6,69.0,69.2,68.4,2849442
2023-02-20,'4904,遠傳,68.8,69.0,69.4,68.6,2586009
2023-02-21,'4904,遠傳,68.9,68.5,68.9,68.3,4173361
2023-02-22,'4904,遠傳,68.4,69.6,69.7,68.3,3892996
2023-02-23,'4904,遠傳,69.1,69.5,69.7,68.9,4286432
2023-02-24,'4904,遠傳,69.3,69.0,69.7,69.0,6538767
2023-03-01,'4904,遠傳,68.7,68.6,69.3,68.6,7045879
2023-03-02,'4904,遠傳,68.5,69.1,69.6,68.4,4570568
2023-03-03,'4904,遠傳,69.5,69.8,69.9,69.0,2969290
2023-03-06,'4904,遠傳,70.4,70.3,70.8,70.0,3305518
2023-03-07,'4904,遠傳,70.0,70.8,71.0,69.9,3460655
2023-03-08,'4904,遠傳,70.2,71.0,71.2,70.0,157511796
2023-03-09,'4904,遠傳,71.1,71.4,71.4,70.9,4092333
2023-03-10,'4904,遠傳,70.6,70.5,71.0,70.5,4090557
2023-03-13,'4904,遠傳,70.2,70.5,71.0,70.2,4778057
2023-03-14,'4904,遠傳,70.0,70.3,71.0,69.8,6347892
2023-03-15,'4904,遠傳,70.1,70.5,70.9,70.1,3484382
2023-03-16,'4904,遠傳,70.3,71.1,71.2,70.2,3226840
2023-03-17,'4904,遠傳,71.1,70.8,71.3,70.6,9146620
2023-03-20,'4904,遠傳,71.3,71.8,72.0,71.0,2804882
2023-03-21,'4904,遠傳,71.8,71.5,71.9,71.5,2132255
2023-03-22,'4904,遠傳,71.9,71.7,72.2,71.5,1931555
2023-03-23,'4904,遠傳,72.2,72.5,72.8,71.9,2516049
2023-03-24,'4904,遠傳,72.5,73.9,74.2,72.3,7165136
2023-03-27,'4904,遠傳,73.7,73.6,74.0,73.3,3736358
2023-03-28,'4904,遠傳,73.6,74.0,74.5,73.6,4521661
2023-03-29,'4904,遠傳,74.3,75.5,75.6,74.0,6195386
2023-03-30,'4904,遠傳,75.5,75.3,75.7,74.9,4517255
2023-03-31,'4904,遠傳,75.4,75.2,76.0,75.1,3151937
2023-04-06,'4904,遠傳,75.9,75.9,76.2,75.5,3438951
2023-04-07,'4904,遠傳,76.0,75.7,76.0,75.5,1581256
2023-04-10,'4904,遠傳,75.7,76.1,76.1,75.2,2710427
2023-04-11,'4904,遠傳,76.1,76.7,76.7,76.0,2220582
2023-04-12,'4904,遠傳,76.7,76.6,77.3,76.5,3040131
2023-04-13,'4904,遠傳,77.0,77.3,77.3,76.8,2784238
2023-04-14,'4904,遠傳,77.3,78.1,78.1,77.1,3670469
2023-04-17,'4904,遠傳,78.0,77.7,78.0,77.2,2569440
2023-04-18,'4904,遠傳,77.8,77.9,78.0,77.6,2324276
2023-04-19,'4904,遠傳,78.3,77.5,78.3,77.5,2287084
2023-04-20,'4904,遠傳,77.0,77.4,77.5,76.4,3038188
2023-04-21,'4904,遠傳,77.4,78.0,78.0,77.0,5714134
2023-04-24,'4904,遠傳,78.0,78.0,78.2,77.5,5739265
2023-04-25,'4904,遠傳,78.0,78.0,78.2,77.6,5938782
2023-04-26,'4904,遠傳,78.0,78.7,78.7,77.5,7307768
2023-04-27,'4904,遠傳,78.0,78.0,78.7,77.2,6308693
